ID,Unnamed: 0,pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
5112,1924433,1924434,tcp,192.168.100.147,40775,192.168.100.3,80,11033,1.499874,38,0,1,2.592103,100,0,0.355359,3.57391,1,DDoS,TCP
5113,1504252,1504253,udp,192.168.100.147,47322,192.168.100.7,80,100510,1.574297,100,0,4,2.726752,100,0,0.24641,3.641119,1,DoS,UDP
5114,839260,839261,udp,192.168.100.148,54510,192.168.100.6,80,221984,1.58167,100,0,4,2.735418,100,0,0.258294,3.788732,1,DoS,UDP
5115,2161403,2161404,tcp,192.168.100.149,28433,192.168.100.3,80,248011,0.032095,100,3.924328,3,3.956423,100,0,0.250051,3.988518,1,DDoS,TCP
5116,568444,568445,tcp,192.168.100.147,20927,192.168.100.7,80,42663,0,65,0,3,0,65,0,0.069383,0,1,DoS,TCP
5117,780661,780662,udp,192.168.100.147,56050,192.168.100.7,80,163385,0.882132,100,2.559774,4,3.059095,100,0,0.356563,4.821002,1,DoS,UDP
5118,1879756,1879757,tcp,192.168.100.147,64619,192.168.100.3,80,228516,0,100,0.322642,1,0.322642,100,0,3.099411,0.322642,1,DDoS,TCP
5119,980122,980123,udp,192.168.100.150,52627,192.168.100.3,80,100689,1.795847,78,0,4,3.591677,78,0,0.446734,4.496901,1,DoS,UDP
5120,1706074,1706075,tcp,192.168.100.147,23027,192.168.100.3,80,54834,2.456176,41,0,3,2.456176,100,0,0.135162,4.912351,1,DDoS,TCP
5121,1989870,1989871,tcp,192.168.100.150,31617,192.168.100.3,80,76477,0.228063,58,4.02105,1,4.249113,100,0,0.273326,4.477175,1,DDoS,TCP
5122,2546448,2546449,tcp,192.168.100.148,7438,192.168.100.3,80,108762,1.856578,36,0,1,1.156849,100,0,0.117489,4.367272,1,DDoS,TCP
5123,3414282,3414283,udp,192.168.100.148,58378,192.168.100.3,80,261356,1.949079,12,0,4,2.756222,100,0,0.725086,4.162482,1,DDoS,UDP
5124,138500,138501,tcp,192.168.100.148,41324,192.168.100.6,80,137024,0.033389,61,0,1,0.023033,61,0.053348,0.132334,0.085824,1,DoS,TCP
5125,2663089,2663090,udp,192.168.100.148,10706,192.168.100.3,80,34473,0.312194,100,3.481829,4,3.923315,100,0,0.599727,4.147811,1,DDoS,UDP
5126,2189580,2189581,tcp,192.168.100.148,18838,192.168.100.3,80,14033,0.124463,23,3.163583,1,3.267971,100,0,0.386447,3.442901,1,DDoS,TCP
5127,1219700,1219701,udp,192.168.100.150,43794,192.168.100.3,80,78112,1.844113,100,0,4,3.258227,100,0,0.460447,4.963476,1,DoS,UDP
5128,1654887,1654888,tcp,192.168.100.147,4751,192.168.100.3,80,3647,0.003487,100,0,1,0.003487,100,0,0.226212,0.006975,1,DDoS,TCP
5129,3371650,3371651,udp,192.168.100.149,8082,192.168.100.3,80,218723,1.948597,100,0,4,2.755664,100,0,0.484602,4.150154,1,DDoS,UDP
5130,369403,369404,tcp,192.168.100.148,3532,192.168.100.6,80,105774,0.021044,100,0,3,0.010522,100,0,0.162115,0.052609,1,DoS,TCP
5131,2338518,2338519,tcp,192.168.100.147,12636,192.168.100.3,80,162979,1.427655,100,0,3,2.018421,100,0,0.322247,3.069806,1,DDoS,TCP
5132,2902689,2902690,udp,192.168.100.149,9149,192.168.100.3,80,11912,0.949945,100,2.042724,4,3.386147,100,0,0.492935,4.058575,1,DDoS,UDP
5133,880235,880236,udp,192.168.100.150,27092,192.168.100.3,80,797,1.796283,90,0,4,3.592477,90,0,0.446805,4.500633,1,DoS,UDP
5134,3083958,3083959,udp,192.168.100.148,34059,192.168.100.3,80,193181,1.284725,100,1.383302,4,3.200177,100,0,0.729297,4.110463,1,DDoS,UDP
5135,2688380,2688381,udp,192.168.100.148,23862,192.168.100.3,80,59764,0.300461,55,3.499221,4,3.923999,100,0,0.603467,4.145679,1,DDoS,UDP
5136,1279009,1279010,udp,192.168.100.149,209,192.168.100.5,80,137421,1.727789,87,0,4,2.10627,87,0,0.221053,3.811168,1,DoS,UDP
5137,2411619,2411620,tcp,192.168.100.150,61933,192.168.100.3,80,236080,0.036745,87,3.894286,1,3.931031,100,0.131206,0.431429,3.967776,1,DDoS,TCP
5138,1536862,1536863,udp,192.168.100.149,54427,192.168.100.5,80,133120,0.082548,100,3.263271,4,3.347923,100,0,0.283821,3.480154,1,DoS,UDP
5139,1126396,1126397,udp,192.168.100.149,52711,192.168.100.5,80,246964,0.02363,100,4.068142,4,4.101496,100,0,0.243402,4.119044,1,DoS,UDP
5140,1844957,1844958,tcp,192.168.100.147,56698,192.168.100.3,80,193717,0,45,0,3,0,100,0,0,0,1,DDoS,TCP
5141,1433042,1433043,udp,192.168.100.150,60488,192.168.100.3,80,29300,1.908501,55,0,4,3.816901,55,0,0.626263,4.797137,1,DoS,UDP
5142,2614396,2614397,tcp,192.168.100.148,39831,192.168.100.3,80,176710,0.151023,100,0,1,0.149621,100,0.042909,0.14585,0.328279,1,DDoS,TCP
5143,778461,778462,udp,192.168.100.148,40845,192.168.100.6,80,161185,1.560173,72,0,4,2.702235,72,0,0.245005,3.620123,1,DoS,UDP
5144,1461472,1461473,udp,192.168.100.150,5401,192.168.100.3,80,57730,1.924685,100,0,4,3.847869,100,0,0.620179,4.912181,1,DoS,UDP
5145,2441462,2441463,tcp,192.168.100.3,80,192.168.100.149,25601,3774,0.168152,92,0,1,0.180391,57,0.04897,0.122344,0.37138,1,DDoS,TCP
5146,3424886,3424887,udp,192.168.100.148,30073,192.168.100.3,80,9806,0.647595,78,2.752653,4,3.667933,100,0,0.728807,4.153299,1,DDoS,UDP
5147,2057194,2057195,tcp,192.168.100.148,22592,192.168.100.3,80,143801,1.905478,100,0,3,2.632487,100,0,0.270744,4.447509,1,DDoS,TCP
5148,2059156,2059157,tcp,192.168.100.148,23471,192.168.100.3,80,145763,1.914144,100,0,3,2.645031,100,0,0.271055,4.466327,1,DDoS,TCP
5149,1533547,1533548,udp,192.168.100.150,57373,192.168.100.3,80,129805,0.014813,100,4.783419,4,4.80237,100,0,0.626555,4.82366,1,DoS,UDP
5150,3111646,3111647,udp,192.168.100.149,53500,192.168.100.3,80,220869,1.915768,100,0,4,1.354652,100,0,0.328855,4.063957,1,DDoS,UDP
5151,2690789,2690790,udp,192.168.100.148,25119,192.168.100.3,80,62173,0.297691,100,3.50354,4,3.924386,100,0,0.603868,4.144677,1,DDoS,UDP
5152,3091884,3091885,udp,192.168.100.150,50122,192.168.100.3,80,201107,1.897473,100,0,4,2.683431,100,0,0.494547,4.025879,1,DDoS,UDP
5153,3528283,3528284,udp,192.168.100.150,14215,192.168.100.3,80,113203,0.839333,100,2.286598,4,3.473593,100,0,0.483729,4.067589,1,DDoS,UDP
5154,2845159,2845160,udp,192.168.100.150,46057,192.168.100.3,80,216543,0.466224,50,4.027405,4,4.493627,100,0,0.454111,4.959849,1,DDoS,UDP
5155,3321478,3321479,udp,192.168.100.148,12525,192.168.100.3,80,168551,0.646209,41,2.768672,4,3.681685,100,0,0.725323,4.172586,1,DDoS,UDP
5156,3492883,3492884,udp,192.168.100.147,15158,192.168.100.3,80,77803,0.92955,100,2.674766,4,3.874137,100,0,0.889367,4.939898,1,DDoS,UDP
5157,1808988,1808989,tcp,192.168.100.149,38871,192.168.100.3,80,157748,0,81,0.219628,1,0.219628,100,0,4.553154,0.219628,1,DDoS,TCP
5158,1163234,1163235,udp,192.168.100.148,24239,192.168.100.6,80,21646,2.051464,92,0,4,1.673734,92,0,0.190826,4.31107,1,DoS,UDP
5159,3443858,3443859,udp,192.168.100.148,37440,192.168.100.3,80,28778,0.646869,100,2.753623,4,3.667865,100,0,0.728969,4.152968,1,DDoS,UDP
5160,1718228,1718229,tcp,192.168.100.149,13745,192.168.100.3,80,66988,0,31,0,3,0,100,0,0.094445,0,1,DDoS,TCP
5161,1632310,1632311,udp,192.168.100.149,19180,192.168.100.5,80,228569,1.705196,93,0,4,2.808611,93,0,0.279139,4.605831,1,DoS,UDP
5162,2150735,2150736,tcp,192.168.100.147,8825,192.168.100.3,80,237343,0.224893,100,2.981029,1,3.292989,100,0,0.37434,3.502588,1,DDoS,TCP
5163,1856389,1856390,tcp,192.168.100.150,46877,192.168.100.3,80,205149,0,24,0.240479,1,0.240479,100,0,4.158367,0.240479,1,DDoS,TCP
5164,1912511,1912512,tcp,192.168.100.150,1872,192.168.100.3,80,261271,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
5165,1825754,1825755,tcp,192.168.100.148,48004,192.168.100.3,80,174514,0,98,0.220584,1,0.220584,100,0,4.53342,0.220584,1,DDoS,TCP
5166,752646,752647,udp,192.168.100.148,35141,192.168.100.6,80,135370,1.554097,100,0,4,2.691761,100,0,0.240863,3.593316,1,DoS,UDP
5167,3177918,3177919,udp,192.168.100.150,39636,192.168.100.3,80,24991,0.97423,100,2.027428,4,3.404936,100,0,0.490547,4.116938,1,DDoS,UDP
5168,565288,565289,tcp,192.168.100.148,58955,192.168.100.6,80,39507,0.018802,100,0,1,0.010855,100,0,0.0531539999999999,0.043422,1,DoS,TCP
5169,2263594,2263595,tcp,192.168.100.149,25406,192.168.100.3,80,88054,1.691599,100,0,3,2.385584,100,0,0.280727,3.733304,1,DDoS,TCP
5170,3488430,3488431,udp,192.168.100.147,12625,192.168.100.3,80,73350,1.152847,100,2.51978,4,4.149898,100,0,0.968043,4.989921,1,DDoS,UDP
5171,3054458,3054459,udp,192.168.100.147,31817,192.168.100.3,80,163681,1.370496,79,1.971396,4,3.909568,100,0,1.024992,4.88123,1,DDoS,UDP
5172,1415309,1415310,udp,192.168.100.148,64023,192.168.100.6,80,11567,0.026517,25,4.004138,4,4.047551,25,0,0.247682,4.071592,1,DoS,UDP
5173,561829,561830,tcp,192.168.100.150,2027,192.168.100.3,80,36048,0.003859,50,0.142086,1,0.146441,50,0.040379,0.10064,0.151467,1,DoS,TCP
5174,2922646,2922647,udp,192.168.100.150,19148,192.168.100.3,80,31869,0.939487,76,2.044837,4,3.373471,100,0,0.494475,4.040036,1,DDoS,UDP
5175,659036,659037,udp,192.168.100.150,3666,192.168.100.3,80,41760,1.782256,69,0,4,3.319489,69,0,0.382783,4.707758,1,DoS,UDP
5176,2150548,2150549,tcp,192.168.100.147,8650,192.168.100.3,80,237156,1.626624,100,0,3,2.299551,100,0,0.299468,3.503274,1,DDoS,TCP
5177,1303256,1303257,udp,192.168.100.148,52498,192.168.100.6,80,161668,2.019281,79,0,4,1.648251,79,0,0.188652,4.198064,1,DoS,UDP
5178,2743884,2743885,udp,192.168.100.147,55931,192.168.100.3,80,115268,0.056438,100,3.884434,4,3.964257,100,0,0.854127,4.004205,1,DDoS,UDP
5179,2506517,2506518,tcp,192.168.100.147,3729,192.168.100.3,80,68830,1.583586,100,0,3,1.583586,100,0,0.057083,3.167172,1,DDoS,TCP
5180,572751,572752,tcp,192.168.100.149,50140,192.168.100.5,80,46970,0,100,0,3,0,100,0,0.050562,0,1,DoS,TCP
5181,2950405,2950406,udp,192.168.100.149,23356,192.168.100.3,80,59628,0.951274,61,2.041873,4,3.387166,100,0,0.492987,4.064553,1,DDoS,UDP
5182,1731234,1731235,tcp,192.168.100.148,24959,192.168.100.3,80,79994,0.064908,84,0,1,0.064908,100,0,0.19566,0.129816,1,DDoS,TCP
5183,2967843,2967844,udp,192.168.100.150,30838,192.168.100.3,80,77066,0.943111,57,2.033921,4,3.367646,100,0,0.49498,4.042969,1,DDoS,UDP
5184,3282452,3282453,udp,192.168.100.149,53771,192.168.100.3,80,129525,1.954234,100,0,4,2.763596,100,0,0.484432,4.166498,1,DDoS,UDP
5185,1897109,1897110,tcp,192.168.100.148,1042,192.168.100.3,80,245869,0,41,0,3,0,100,0,0,0,1,DDoS,TCP
5186,1158223,1158224,udp,192.168.100.150,27164,192.168.100.3,80,16635,1.662154,100,0,4,3.442052,100,0,0.457906,4.900218,1,DoS,UDP
5187,2589810,2589811,tcp,192.168.100.148,29281,192.168.100.3,80,152124,0,100,0,3,0,100,0,0.089878,0,1,DDoS,TCP
5188,2425816,2425817,tcp,192.168.100.149,62125,192.168.100.3,80,250277,0.127711,27,3.380364,3,3.508079,100,0,0.283986,3.635793,1,DDoS,TCP
5189,554047,554048,tcp,192.168.100.147,17094,192.168.100.7,80,28266,0,32,0,3,0,32,0,0.068632,0,1,DoS,TCP
5190,1774427,1774428,tcp,192.168.100.149,29255,192.168.100.3,80,123187,0,79,0,3,0,100,0,0.097595,0,1,DDoS,TCP
5191,968809,968810,udp,192.168.100.150,49762,192.168.100.3,80,89376,0.0066989999999999,50,4.475714,4,4.486725,50,0,0.445448,4.493669,1,DoS,UDP
5192,2065442,2065443,tcp,192.168.100.148,25736,192.168.100.3,80,152049,1.897754,100,0,3,2.630643,100,0,0.271353,4.406396,1,DDoS,TCP
5193,2993144,2993145,udp,192.168.100.149,35199,192.168.100.3,80,102367,1.911896,100,0,4,2.703821,100,0,0.493542,4.061067,1,DDoS,UDP
5194,133399,133400,tcp,192.168.100.148,39895,192.168.100.6,80,131923,0.069721,25,0,1,0.041622,25,0.039854,0.131831,0.179263,1,DoS,TCP
5195,482247,482248,tcp,192.168.100.150,52248,192.168.100.3,80,218621,0.033254,100,0.122971,1,0.156225,100,0.036254,0.108763,0.189479,1,DoS,TCP
5196,2929985,2929986,udp,192.168.100.149,17398,192.168.100.3,80,39208,0.950726,100,2.042454,4,3.386983,100,0,0.492874,4.060554,1,DDoS,UDP
5197,3385357,3385358,udp,192.168.100.149,15856,192.168.100.3,80,232430,1.933917,100,0,4,2.73446,100,0,0.484656,4.147533,1,DDoS,UDP
5198,3416494,3416495,udp,192.168.100.148,26673,192.168.100.3,80,1412,0.649461,100,2.749606,4,3.667536,100,0,0.728799,4.153922,1,DDoS,UDP
5199,1914826,1914827,tcp,192.168.100.148,50994,192.168.100.3,80,1426,1.501493,33,0,1,2.598748,76,0.067712,0.32991,3.55903,1,DDoS,TCP
5200,1985751,1985752,tcp,192.168.100.149,43664,192.168.100.3,80,72358,1.914209,100,0,3,2.705165,100,0,0.251517,4.14638,1,DDoS,TCP
5201,1797888,1797889,tcp,192.168.100.149,35707,192.168.100.3,80,146648,0,64,0.227701,1,0.227701,100,0,4.391725,0.227701,1,DDoS,TCP
5202,1655889,1655890,tcp,192.168.100.148,1367,192.168.100.3,80,4649,0.003543,83,0,1,0.003543,100,0,0.209866,0.0070849999999999,1,DDoS,TCP
5203,1538795,1538796,udp,192.168.100.147,55663,192.168.100.7,80,135053,1.571113,13,0,4,2.721201,13,0,0.246979,3.638552,1,DoS,UDP
5204,3499697,3499698,udp,192.168.100.150,5748,192.168.100.3,80,84617,0.918581,100,2.121175,4,3.420239,100,0,0.489205,4.073577,1,DDoS,UDP
5205,3426458,3426459,udp,192.168.100.148,30685,192.168.100.3,80,11378,0.64873,100,2.750109,4,3.666998,100,0,0.728808,4.153059,1,DDoS,UDP
5206,2257321,2257322,tcp,192.168.100.150,28762,192.168.100.3,80,81781,0.061008,62,3.614684,3,3.675685,100,0,0.270052,3.736686,1,DDoS,TCP
5207,1386993,1386994,udp,192.168.100.149,34188,192.168.100.5,80,245406,1.691384,100,0,4,2.061002,100,0,0.252442,3.745404,1,DoS,UDP
5208,206977,206978,tcp,192.168.100.148,60330,192.168.100.6,80,205501,0.007631,100,0,3,0.004405,100,0,0.136283,0.017622,1,DoS,TCP
5209,1290449,1290450,udp,192.168.100.147,54695,192.168.100.7,80,148861,1.812595,85,0,4,1.479505,85,0,0.200611,3.771167,1,DoS,UDP
5210,2491028,2491029,tcp,192.168.100.148,58465,192.168.100.3,80,53341,1.262719,65,0,3,1.262719,100,0,0.050338,2.525437,1,DDoS,TCP
5211,1818086,1818087,tcp,192.168.100.149,41046,192.168.100.3,80,166846,0,99,0,3,0,100,0,0,0,1,DDoS,TCP
5212,326508,326509,tcp,192.168.100.149,12534,192.168.100.5,80,62879,0,100,0,3,0,100,0,0.127592,0,1,DoS,TCP
5213,3385461,3385462,udp,192.168.100.149,15960,192.168.100.3,80,232534,1.935696,88,0,4,2.736981,100,0,0.484656,4.151082,1,DDoS,UDP
5214,3357749,3357750,udp,192.168.100.150,8363,192.168.100.3,80,204822,1.008396,100,2.023293,4,3.031689,100,0,0.327028,4.040086,1,DDoS,UDP
5215,2991039,2991040,udp,192.168.100.147,1196,192.168.100.3,80,100262,1.369972,100,1.970969,4,3.9084,100,0,1.02545,4.879017,1,DDoS,UDP
5216,2834651,2834652,udp,192.168.100.150,42014,192.168.100.3,80,206035,1.739517,53,0,4,2.40845,100,0,0.443556,4.04673,1,DDoS,UDP
5217,2937079,2937080,udp,192.168.100.149,19428,192.168.100.3,80,46302,0.950658,69,2.038562,4,3.382993,100,0,0.493049,4.057199,1,DDoS,UDP
5218,2217731,2217732,tcp,192.168.100.149,9147,192.168.100.3,80,42191,0.10114,82,3.372431,1,3.515021,100,0,0.35322,3.596151,1,DDoS,TCP
5219,2323970,2323971,tcp,192.168.100.150,44078,192.168.100.3,80,148431,0.03544,40,3.658705,3,3.694145,100,0,0.269762,3.729585,1,DDoS,TCP
5220,2580216,2580217,tcp,192.168.100.147,35710,192.168.100.3,80,142530,0.09991,86,0,3,0.057683,100,0,0.093392,0.230733,1,DDoS,TCP
5221,1880249,1880250,tcp,192.168.100.149,57679,192.168.100.3,80,229009,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
5222,3045102,3045103,udp,192.168.100.149,39856,192.168.100.3,80,154325,1.91155,70,0,4,2.703337,100,0,0.411242,4.058006,1,DDoS,UDP
5223,2514600,2514601,tcp,192.168.100.147,9809,192.168.100.3,80,76913,2.280138,100,0,3,2.280138,100,0,0.101861,4.560275,1,DDoS,TCP
5224,3102,3103,tcp,192.168.100.147,4153,192.168.100.7,80,1626,0,99,0,3,0,99,0,0.130824,0,1,DoS,TCP
5225,359949,359950,tcp,192.168.100.148,419,192.168.100.6,80,96320,0,82,0,3,0,82,0,0.164028,0,1,DoS,TCP
5226,1513255,1513256,udp,192.168.100.148,60103,192.168.100.6,80,109513,1.74722,87,0,4,3.02592,87,0,0.247779,4.075573,1,DoS,UDP
5227,1354411,1354412,udp,192.168.100.150,17627,192.168.100.3,80,212823,1.744416,100,0,4,3.034716,100,0,0.486905,4.92246,1,DoS,UDP
5228,2629957,2629958,udp,192.168.100.147,3281,192.168.100.3,80,1341,1.736502,100,0,4,3.007685,100,0,0.837658,4.021419,1,DDoS,UDP
5229,173578,173579,tcp,192.168.100.147,61742,192.168.100.7,80,172102,0,62,0,3,0,62,0,0.124349,0,1,DoS,TCP
5230,240189,240190,tcp,192.168.100.150,50274,192.168.100.3,80,238713,0,100,0.210301,1,0.210301,100,0,4.755089,0.210301,1,DoS,TCP
5231,2555761,2555762,tcp,192.168.100.150,30194,192.168.100.3,80,118075,0.098742,56,0,3,0.049371,100,0,0.128502,0.246856,1,DDoS,TCP
5232,2248611,2248612,tcp,192.168.100.149,20174,192.168.100.3,80,73071,1.68887,57,0,3,2.381775,100,0,0.2826,3.726889,1,DDoS,TCP
5233,764617,764618,udp,192.168.100.147,52629,192.168.100.7,80,147341,0.948626,53,2.559399,4,3.086472,53,0,0.35309,4.981975,1,DoS,UDP
5234,2113470,2113471,tcp,192.168.100.147,60663,192.168.100.3,80,200077,1.758603,30,0,1,2.486287,100,0.145434,0.443404,3.782434,1,DDoS,TCP
5235,3167914,3167915,udp,192.168.100.148,36989,192.168.100.3,80,14987,1.284928,100,1.407498,4,3.224401,100,0,0.651331,4.159499,1,DDoS,UDP
5236,1012469,1012470,udp,192.168.100.149,28818,192.168.100.5,80,133036,1.783424,74,0,4,3.088583,74,0,0.230711,4.15655,1,DoS,UDP
5237,1040137,1040138,udp,192.168.100.149,35558,192.168.100.5,80,160704,1.781205,100,0,4,3.084844,100,0,0.230863,4.148619,1,DoS,UDP
5238,3374227,3374228,udp,192.168.100.149,9632,192.168.100.3,80,221300,1.945119,100,0,4,2.750673,100,0,0.484624,4.150069,1,DDoS,UDP
5239,3429002,3429003,udp,192.168.100.150,58624,192.168.100.3,80,13922,0.972014,42,2.008141,4,3.382768,100,0,0.49307,4.074137,1,DDoS,UDP
5240,3249774,3249775,udp,192.168.100.147,17125,192.168.100.3,80,96847,1.413937,100,1.982262,4,3.981763,100,0,1.003213,4.99942,1,DDoS,UDP
5241,1148063,1148064,udp,192.168.100.148,19052,192.168.100.6,80,6475,2.050814,100,0,4,1.673269,100,0,0.19103,4.30659,1,DoS,UDP
5242,873731,873732,udp,192.168.100.149,62401,192.168.100.5,80,256457,0.141508,100,4.090435,4,4.235382,100,0,0.236464,4.427352,1,DoS,UDP
5243,1774811,1774812,tcp,192.168.100.150,26579,192.168.100.3,80,123571,0,100,0.198519,1,0.198519,100,0,5.037301,0.198519,1,DDoS,TCP
5244,2033755,2033756,tcp,192.168.100.149,52731,192.168.100.3,80,120362,1.910734,54,0,1,2.693434,100,0,0.317619,4.228337,1,DDoS,TCP
5245,2455445,2455446,tcp,192.168.100.148,48501,192.168.100.3,80,17758,1.093339,100,0,1,0.924641,100,0,0.105345,2.46021,1,DDoS,TCP
5246,3625688,3625689,tcp,192.168.100.148,2290,192.168.100.3,807,1892,0,100,0.005947,1,0.005947,100,168.152008,168.152008,0.005947,1,Reconnaissance,Service_Scan
5247,1743643,1743644,tcp,192.168.100.147,32307,192.168.100.3,80,92403,2.238304,58,0.140604,1,2.378908,100,0,0.20679,4.617212,1,DDoS,TCP
5248,3610612,3610613,tcp,192.168.100.149,55267,192.168.100.3,24800,16035,0,100,0.000172,1,0.000172,100,0,0,0.000172,1,Reconnaissance,Service_Scan
5249,1834676,1834677,tcp,192.168.100.149,45395,192.168.100.3,80,183436,0,81,0.263139,1,0.263139,100,0,3.800273,0.263139,1,DDoS,TCP
5250,2602805,2602806,tcp,192.168.100.148,35282,192.168.100.3,80,165119,0,100,0,3,0,100,0,0.089267,0,1,DDoS,TCP
5251,1511510,1511511,udp,192.168.100.149,48080,192.168.100.5,80,107768,0.091345,59,3.277046,4,3.359231,59,0,0.283603,3.504145,1,DoS,UDP
5252,662764,662765,udp,192.168.100.148,15278,192.168.100.6,80,45488,1.57128,38,0,4,2.719886,38,0,0.231537,3.715477,1,DoS,UDP
5253,719960,719961,udp,192.168.100.149,18161,192.168.100.5,80,102684,2.111706,100,0,4,2.11004,100,0,0.200213,4.338698,1,DoS,UDP
5254,1013666,1013667,udp,192.168.100.150,61603,192.168.100.3,80,134233,1.792366,100,0,4,3.584664,100,0,0.446587,4.494048,1,DoS,UDP
5255,1419384,1419385,udp,192.168.100.147,49797,192.168.100.7,80,15642,1.781844,43,0,4,2.182293,43,0,0.250143,3.644472,1,DoS,UDP
5256,2675801,2675802,udp,192.168.100.148,17475,192.168.100.3,80,47185,0.299762,17,3.501714,4,3.925568,100,0,0.601291,4.144324,1,DDoS,UDP
5257,319042,319043,tcp,192.168.100.149,9110,192.168.100.5,80,55413,2.129924,92,0,1,1.275702,92,0.039977,0.129946,4.963524,1,DoS,TCP
5258,2813496,2813497,udp,192.168.100.148,58691,192.168.100.3,80,184880,1.268734,100,1.368396,4,3.159955,100,0,0.653135,4.140993,1,DDoS,UDP
5259,2049495,2049496,tcp,192.168.100.147,46219,192.168.100.3,80,136102,1.692307,100,0,3,2.393277,100,0,0.289619,3.594421,1,DDoS,TCP
5260,418237,418238,tcp,192.168.100.148,26586,192.168.100.6,80,154609,0,100,0,3,0,100,0,0.134955,0,1,DoS,TCP
5261,2236021,2236022,tcp,192.168.100.149,16394,192.168.100.3,80,60481,1.618665,53,0,3,1.144569,100,0,0.210589,3.433706,1,DDoS,TCP
5262,2336398,2336399,tcp,192.168.100.149,39663,192.168.100.3,80,160859,0.156456,100,3.459828,1,3.616284,100,0,0.377889,3.77274,1,DDoS,TCP
5263,2404803,2404804,tcp,192.168.100.149,55316,192.168.100.3,80,229264,0.181592,100,3.478098,1,3.659689,100,0,0.375735,3.841281,1,DDoS,TCP
5264,733408,733409,udp,192.168.100.149,21274,192.168.100.5,80,116132,2.110847,71,0,4,2.108979,71,0,0.201715,4.343512,1,DoS,UDP
5265,939504,939505,udp,192.168.100.148,21642,192.168.100.6,80,60071,0.006346,100,3.570106,4,3.574828,100,0,0.279663,3.58568,1,DoS,UDP
5266,2080255,2080256,tcp,192.168.100.150,51121,192.168.100.3,80,166862,1.978389,88,0,3,1.978389,100,0,0.139137,3.956777,1,DDoS,TCP
5267,3430018,3430019,udp,192.168.100.150,58680,192.168.100.3,80,14938,0.970114,98,2.008143,4,3.380091,100,0,0.493349,4.066102,1,DDoS,UDP
5268,2407954,2407955,tcp,192.168.100.150,60928,192.168.100.3,80,232415,0.135783,70,3.71808,1,3.853863,100,0,0.344662,3.989647,1,DDoS,TCP
5269,3311995,3311996,udp,192.168.100.148,5536,192.168.100.3,80,159068,0.646085,100,2.770032,4,3.682834,100,0,0.724946,4.174358,1,DDoS,UDP
5270,3327018,3327019,udp,192.168.100.148,16302,192.168.100.3,80,174091,0.645329,100,2.7696,4,3.68125,100,0,0.725444,4.173749,1,DDoS,UDP
5271,2996357,2996358,udp,192.168.100.148,1814,192.168.100.3,80,105580,0.632549,100,2.762445,4,3.657004,100,0,0.729325,4.104919,1,DDoS,UDP
5272,1141152,1141153,udp,192.168.100.149,63013,192.168.100.5,80,261720,0.024923,100,4.063469,4,4.090971,100,0,0.243684,4.123864,1,DoS,UDP
5273,378036,378037,tcp,192.168.100.148,8368,192.168.100.6,80,114407,0.01743,96,0,1,0.008715,96,0,0.153228,0.043574,1,DoS,TCP
5274,1703212,1703213,tcp,192.168.100.150,9640,192.168.100.3,80,51972,0.050903,90,0,1,0.050903,100,0,0.169451,0.101805,1,DDoS,TCP
5275,1024377,1024378,udp,192.168.100.150,64634,192.168.100.3,80,144944,1.787304,70,0,4,3.574511,70,0,0.446567,4.481441,1,DoS,UDP
5276,232477,232478,tcp,192.168.100.150,46359,192.168.100.3,80,231001,0,65,0.201136,1,0.201136,65,0,4.971761,0.201136,1,DoS,TCP
5277,951642,951643,udp,192.168.100.149,10671,192.168.100.5,80,72209,0.028698,98,4.083265,4,4.121875,98,0,0.242906,4.151919,1,DoS,UDP
5278,2093307,2093308,tcp,192.168.100.149,82,192.168.100.3,80,179914,0.150079,33,3.671026,1,3.855335,100,0,0.318626,4.038633,1,DDoS,TCP
5279,778583,778584,udp,192.168.100.148,40967,192.168.100.6,80,161307,1.560939,100,0,4,2.703476,100,0,0.245006,3.624946,1,DoS,UDP
5280,750257,750258,udp,192.168.100.149,24989,192.168.100.5,80,132981,2.109587,47,0,4,2.10799,47,0,0.203808,4.332041,1,DoS,UDP
